DFT_ID,Alloy,SWS0,B0,R2,dSWS_center
DFT_1270,Zr12Hf38V10Nb18Mo22,3.112322,151.73,0.99976,+0.00089
DFT_1271,Zr12Hf40V32Ta16,3.110435,137.15,0.99985,+0.00037
DFT_1272,Zr14Nb48Ta26Mo12,3.092216,161.04,0.99991,+0.00071
DFT_1273,Zr14V18Nb14Ta24W30,3.029805,183.71,0.99997,+0.00032
DFT_1274,Zr14V20Ta42W24,3.037238,178.91,0.99999,+0.00031
DFT_1275,Zr14V24Nb32W30,3.010286,176.63,0.99997,+0.00044
DFT_1276,Zr14Hf6Nb36Ta44,3.122845,221.08,0.98669,-0.00367
DFT_1277,Zr14Hf14Nb36Mo22W14,3.075492,169.53,0.99994,+0.00007
DFT_1278,Zr14Hf14V28Nb18W26,3.032066,162.98,0.99995,+0.00067
DFT_1279,Zr14Hf22Nb42W22,3.114157,161.78,0.99986,+0.00077
DFT_1280,Zr14Hf22V22Nb42,3.100612,137.24,0.99986,+0.00127
DFT_1281,Zr14Hf24V18Mo14W30,3.044596,172.96,0.99994,+0.00048
DFT_1282,Zr14Hf26V20Ta30Mo10,3.100402,149.32,0.99996,+0.00059
DFT_1283,Zr14Hf28V12Nb6Ta22W18,3.109330,159.53,0.99985,+0.00122
DFT_1284,Zr14Hf32V28Ta12Mo14,3.082163,144.31,0.99985,+0.00116
DFT_1285,Zr16Nb50Ta14W20,3.084200,170.04,0.99997,+0.00053
DFT_1286,Zr16V22Nb32Ta12W18,3.038028,163.98,0.99997,+0.00042
DFT_1287,Zr16V28Nb16Ta26W14,3.033077,161.14,0.99994,+0.00050
DFT_1288,Zr16V38Ta28Mo18,2.996468,160.08,0.99999,+0.00051
DFT_1289,Zr16Hf6V10Nb32Ta36,3.109224,149.55,0.99996,+0.00044
DFT_1290,Zr16Hf8Nb18Ta34Mo16W8,3.092828,168.20,0.99995,+0.00034
DFT_1291,Zr16Hf12Ta46Mo26,3.097221,169.15,1.00000,+0.00029
DFT_1292,Zr16Hf14V18Ta38W14,3.118400,135.39,0.99999,-0.01121
DFT_1293,Zr16Hf18Nb16Ta28Mo22,3.111761,159.33,0.99991,+0.00072
DFT_1294,Zr16Hf36Ta20Mo28,3.130487,159.98,0.99986,-0.00040
DFT_1295,Zr16Hf40V26Nb16W2,3.125469,135.44,0.99971,+0.00101
DFT_1296,Zr18V34Nb18Mo20W10,2.985399,165.11,0.99995,-0.00004
DFT_1297,Zr18Hf10V10Nb12Ta50,3.148020,132.22,0.99994,-0.00010
DFT_1298,Zr18Hf10V36Ta18W18,3.029130,157.69,0.99998,+0.00078
DFT_1299,Zr18Hf28V6Nb48,3.154296,139.80,0.99984,+0.00071
DFT_1300,Zr18Hf30Mo30W22,3.086510,167.53,0.99170,+0.00032
DFT_1301,Zr18Hf30Nb12Mo30W10,3.103281,163.70,0.99960,+0.00029
DFT_1302,Zr18Hf36Ta22W24,3.145391,159.98,1.00000,+0.00028
DFT_1303,Zr18Hf38Nb34Ta10,3.183594,144.00,0.99991,-0.00011
DFT_1304,Zr18Hf40V12Nb16W14,3.140167,147.49,0.99983,+0.00090
DFT_1305,Zr20Hf14Ta44W22,3.118299,169.91,0.99999,+0.00073
DFT_1306,Zr20Hf24V16Nb14Mo24W2,3.084105,147.75,0.99989,+0.00084
DFT_1307,Zr22V12Nb28Mo20W18,3.036997,169.49,0.99999,+0.00033
DFT_1308,Zr22Hf12V28Mo22W16,3.020154,160.79,0.99997,+0.00046
DFT_1309,Zr22Hf16V6Nb20Ta28Mo8,3.132241,145.87,0.99984,+0.00101
DFT_1310,Zr22Hf20Nb20Ta38,3.166668,141.39,1.00000,+0.00160
DFT_1311,Zr24V6Nb38Ta18W14,3.097841,152.46,0.99995,+0.00074
DFT_1312,Zr24Hf16V10Nb26Mo14W10,3.096762,148.37,0.99984,+0.00079
DFT_1313,Zr24Hf18V26Mo28W4,3.047081,147.92,0.99992,+0.00062
DFT_1314,Zr26Nb40Ta20Mo14,3.112435,146.09,0.99995,+0.00068
DFT_1315,Zr26V10Nb20Ta32Mo12,3.096730,147.68,0.99992,+0.00066
DFT_1316,Zr26V16Nb36Mo16W6,3.059373,147.49,0.99997,+0.00051
DFT_1317,Zr26V28Ta36Mo10,3.059503,145.78,0.99998,+0.00049
DFT_1318,Zr26Hf8Ta20Mo16W30,3.078815,176.25,0.99997,+0.00007
DFT_1319,Zr26Hf10Ta16Mo30W18,3.075930,171.57,0.99997,+0.00013
DFT_1320,Zr26Hf18V4Ta22W30,3.114032,163.99,0.99996,+0.00053
DFT_1321,Zr26Hf30V10Ta24W10,3.153836,146.74,0.99988,+0.00081
DFT_1322,Zr28Nb6Ta38W28,3.099866,169.43,0.99998,+0.00038
DFT_1323,Zr28Nb34Mo14W24,3.076730,166.03,0.99998,+0.00031
DFT_1324,Zr28V2Ta50Mo20,3.106475,157.01,0.99995,+0.00048
DFT_1325,Zr28V34Mo28W10,2.991280,159.19,0.99996,+0.00009
DFT_1326,Zr28Hf10V26Nb2Ta34,3.106174,134.05,0.99991,+0.00089
DFT_1327,Zr28Hf20V40Mo12,3.059735,128.04,0.99988,+0.00087
DFT_1328,Zr28Hf28Nb22Ta12Mo10,3.171078,142.45,0.99992,+0.00031
DFT_1329,Zr28Hf30V10Nb20Mo12,3.149076,136.49,0.99985,+0.00043
DFT_1330,Zr30Hf6V28Nb12Ta12W12,3.073885,139.60,0.99997,+0.00071
DFT_1331,Zr30Hf8Nb8Ta34Mo20,3.126870,149.31,0.99995,+0.00068
DFT_1332,Zr30Hf12V10Nb48,3.143901,127.93,0.99991,+0.00094
DFT_1333,Zr32V12Nb44W12,3.101251,137.73,0.99994,+0.00067
DFT_1334,Zr32V28Nb12Mo18W10,3.032721,146.13,0.99998,+0.00040
DFT_1335,Zr32Hf26V12Mo30,3.113645,143.15,0.99907,+0.00026
DFT_1336,Zr34Nb22Ta16Mo10W18,3.106997,154.25,0.99998,+0.00045
DFT_1337,Zr34Hf38V8Nb20,3.202662,124.83,0.99996,-0.00126
DFT_1338,Zr36Hf16Nb14Mo10W24,3.127650,151.39,0.99989,+0.00042
DFT_1339,Zr36Hf20Nb24W20,3.157853,143.58,0.99986,+0.00041
DFT_1340,Zr38V24Nb28Mo10,3.086806,124.76,0.99995,+0.00049
DFT_1341,Zr38V28Ta26W8,3.089276,133.20,0.99995,+0.00049
DFT_1342,Zr38Hf12Nb22Mo28,3.131263,137.97,0.99988,+0.00045
DFT_1343,Zr40Nb16Ta34Mo8W2,3.151839,136.51,0.99997,+0.00052
DFT_1344,Zr40Nb20Mo28W12,3.095033,149.39,0.99996,+0.00023
DFT_1345,Zr40V4Nb28Ta16W12,3.138880,136.48,0.99995,+0.00053
DFT_1346,Zr40V16Nb40Ta4,3.131415,119.92,0.99991,+0.00082
DFT_1347,Zr40V34Ta14Mo12,3.065818,126.52,0.99994,+0.00000
DFT_1348,Zr40V36Nb14W10,3.063763,125.11,0.99994,+0.00038
DFT_1349,Zr40Hf10V28W22,3.084622,135.63,0.99993,+0.00058
DFT_1350,Zr40Hf14Nb8Ta18W20,3.158374,143.67,0.99992,+0.00040
DFT_1351,Zr40Hf16Nb10Mo22W12,3.133907,143.86,0.99987,+0.00034
DFT_1352,Zr40Hf20V14Ta10Mo16,3.143636,129.95,0.99986,+0.00043
DFT_1353,Zr40Hf22Ta22Mo14W2,3.177534,138.84,0.99997,+0.00194
DFT_1354,Ti2Hf10V40Nb14Ta10Mo24,2.961034,172.39,0.99998,+0.00029
DFT_1355,Ti2Zr22Hf26Ta50,3.265614,93.90,0.99953,+0.04445
DFT_1356,Ti2Zr40V22Nb14W22,3.078460,137.79,0.99996,+0.00049
DFT_1357,Ti4Nb22Ta50Mo24,3.048068,181.14,0.99994,+0.00052
DFT_1358,Ti4V10Nb34Ta20Mo12W20,3.013433,192.68,0.99996,+0.00034
DFT_1359,Ti4Hf18Nb10Ta34Mo10W24,3.066115,188.70,0.99998,-0.00041
DFT_1360,Ti4Hf22Ta38Mo26W10,3.067234,181.19,1.00000,+0.00009
DFT_1361,Ti4Zr10V14Ta34Mo30W8,3.012431,184.52,1.00000,+0.00038
DFT_1362,Ti4Zr22Hf22Ta24Mo10W18,3.121128,160.50,0.99982,+0.00067
DFT_1363,Ti6Hf38Nb22Ta34,3.150016,154.51,0.99995,+0.00204
DFT_1364,Ti6Zr36Nb10Ta36W12,3.139428,142.07,0.99996,+0.00057
DFT_1365,Ti8Zr8V26Ta34Mo24,2.996820,172.47,0.99993,+0.00028
DFT_1366,Ti8Zr22Hf32Mo10W28,3.220938,91.20,0.99995,+0.10357
DFT_1367,Ti8Zr24Ta38Mo30,3.080215,160.22,0.99998,+0.00036
DFT_1368,Ti8Zr32Ta6Mo30W24,3.055744,169.22,0.99999,+0.00013
DFT_1369,Ti10V26Nb40Ta6Mo18,2.981827,169.82,0.99999,-0.00002
DFT_1370,Ti10V28Nb18Ta44,3.019315,162.52,0.99993,+0.00015
DFT_1371,Ti10Hf12Nb22Ta32W24,3.068190,180.22,0.99997,+0.00054
DFT_1372,Ti10Hf12Nb30Ta44W4,3.099165,167.41,0.99998,+0.00082
DFT_1373,Ti10Hf16Nb36Mo14W24,3.046506,181.04,0.99997,+0.00034
DFT_1374,Ti10Hf16V24Ta12Mo20W18,2.991908,180.12,0.99995,+0.00050
DFT_1375,Ti10Hf18V6Ta50W16,3.121681,137.86,0.99999,+0.02036
DFT_1376,Ti10Hf24V14Ta22Mo20W10,3.043442,169.05,0.99998,+0.00085
DFT_1377,Ti10Hf26V38Mo4W22,2.993261,164.44,0.99991,+0.00066
DFT_1378,Ti10Hf30Ta34W26,3.096429,174.86,0.99994,+0.00120
DFT_1379,Ti10Zr8V38Nb14Mo30,2.941383,168.98,0.99999,+0.00003
DFT_1380,Ti10Zr10V30Mo26W24,2.945707,192.11,0.99998,+0.00022
DFT_1381,Ti10Zr12V30Nb38Ta10,3.030067,141.12,0.99997,+0.00009
DFT_1382,Ti10Zr16V16Nb18Ta12Mo28,3.023476,158.53,0.99997,+0.00037
DFT_1383,Ti10Zr20Hf16V10Mo30W14,3.049751,160.74,0.99990,+0.00042
DFT_1384,Ti12Nb30Ta36W22,3.049628,183.52,0.99999,+0.00029
DFT_1385,Ti12Nb34Ta36Mo18,3.050129,177.00,0.99999,+0.00024
DFT_1386,Ti12V14Nb26Ta32W16,3.025924,176.01,1.00000,+0.00025
DFT_1387,Ti12V20Nb46Mo10W12,2.991768,174.94,0.99999,+0.00033
DFT_1388,Ti12Hf6V16Nb26Mo12W28,2.989422,187.94,0.99996,+0.00031
DFT_1389,Ti12Hf10V40Mo10W28,2.938296,186.90,0.99999,-0.00012
DFT_1390,Ti12Hf18Nb30Ta28Mo12,3.091992,155.67,0.99314,+0.00110
DFT_1391,Ti12Hf24Nb26Ta14W24,3.084691,171.96,0.99991,+0.00084
DFT_1392,Ti12Hf28V32Nb18Mo10,3.032192,144.93,0.99975,+0.00110
DFT_1393,Ti12Hf36Ta22Mo30,3.091545,166.30,0.99990,-0.00029
DFT_1394,Ti12Hf40Nb20W28,3.103623,168.76,0.99984,+0.00099
DFT_1395,Ti12Hf40V14Nb20Mo14,3.091285,148.57,0.99977,+0.00126
DFT_1396,Ti12Zr4V16Ta42W26,3.018519,185.65,0.99998,+0.00061
DFT_1397,Ti12Zr8V30Nb34W16,2.993776,160.94,0.99995,+0.00050
DFT_1398,Ti12Zr12V16Nb32Ta18W10,3.050964,154.54,0.99997,+0.00056
DFT_1399,Ti12Zr14Nb34Ta32W8,3.097147,155.80,0.99997,+0.00062
DFT_1400,Ti12Zr14Hf12Nb28Ta34,3.132003,144.82,0.99992,+0.00027
DFT_1401,Ti12Zr16Hf16Nb42W14,3.115293,146.95,0.99990,+0.00082
DFT_1402,Ti12Zr18Hf24Ta34Mo12,3.139990,147.12,0.99998,+0.00095
DFT_1403,Ti12Zr20V30Ta14Mo24,3.001603,149.74,0.99997,+0.00036
DFT_1404,Ti12Zr22V12Nb20Ta34,3.100950,137.76,0.99996,+0.00057
DFT_1405,Ti12Zr24V8Nb44Mo12,3.084806,134.91,0.99995,+0.00019
DFT_1406,Ti12Zr26Nb48W14,3.107029,141.03,0.99994,+0.00052
DFT_1407,Ti12Zr26V6Nb26W30,3.068761,156.52,0.99997,+0.00039
DFT_1408,Ti12Zr26Hf20V38W4,3.071201,121.02,0.99991,+0.00092
DFT_1409,Ti12Zr30Ta12Mo16W30,3.065357,167.10,0.99998,+0.00022
DFT_1410,Ti12Zr30Nb30Ta16Mo12,3.119788,134.66,0.99994,+0.00059
DFT_1411,Ti12Zr30V14Ta14W30,3.061709,155.18,0.99997,+0.00043
DFT_1412,Ti12Zr32Hf10V18Ta8W20,3.090076,138.19,0.99994,+0.00058
DFT_1413,Ti14V4Nb50Ta32,3.071596,162.94,0.99998,+0.00056
DFT_1414,Ti14V30Nb18Mo28W10,2.936790,186.67,0.99999,-0.00006
DFT_1415,Ti14V40Ta32W14,2.963252,173.53,1.00000,+0.00025
DFT_1416,Ti14Hf6V40Ta40,3.008875,147.29,1.00000,-0.01069
DFT_1417,Ti14Hf10Nb50Ta14Mo12,3.074481,160.11,0.99990,+0.00112
DFT_1418,Ti14Hf10V28Ta24Mo12W12,2.992635,172.23,0.99998,+0.00019
DFT_1419,Ti14Hf12Nb14Ta36Mo24,3.061223,170.99,1.00000,+0.00071
DFT_1420,Ti14Hf12Nb18Ta22Mo18W16,3.046192,179.72,0.99998,+0.00025
DFT_1421,Ti14Hf18V24Ta44,3.061626,152.15,0.99998,+0.00101
DFT_1422,Ti14Hf18V26Ta24Mo18,3.019097,161.92,0.99761,+0.00062
DFT_1423,Ti14Hf18V36Mo16W16,2.966900,169.27,0.99998,+0.00046
DFT_1424,Ti14Hf20V14Mo22W30,2.998895,187.87,0.99992,+0.00054
DFT_1425,Ti14Hf24V8Ta34Mo20,3.071723,163.07,0.99996,+0.00104
DFT_1426,Ti14Hf38Mo28W20,3.064986,174.94,0.99988,+0.00064
DFT_1427,Ti14Zr6Nb48Mo24W8,3.032520,172.32,0.99999,+0.00033
DFT_1428,Ti14Zr8V16Nb12Mo20W30,2.976796,193.52,0.99996,+0.00025
DFT_1429,Ti14Zr10V18Nb32Mo16W10,3.007371,162.62,0.99998,+0.00037
DFT_1430,Ti14Zr14V34Nb4Ta14W20,2.992589,160.37,0.99993,+0.00040
DFT_1431,Ti14Zr14Hf22Nb50,3.143791,135.20,0.99990,+0.00087
DFT_1432,Ti14Zr18Nb36Ta12Mo20,3.077868,148.82,0.99996,+0.00066
DFT_1433,Ti14Zr20Hf40Mo4W22,3.144053,152.00,0.99972,+0.00079
DFT_1434,Ti14Zr22Nb18Ta30W16,3.099853,153.70,0.99997,+0.00051
DFT_1435,Ti14Zr26Hf8Ta34W18,3.120242,150.60,0.99999,-0.00060
DFT_1436,Ti14Zr30V12Nb20Ta16Mo8,3.099162,129.03,0.99996,+0.00063
DFT_1437,Ti14Zr30V16Nb16Ta10W14,3.080221,136.39,0.99997,+0.00055
DFT_1438,Ti14Zr36Hf38Mo12,3.197911,122.62,0.99991,+0.00042
DFT_1439,Ti14Zr38V34Mo14,3.043556,118.39,0.99987,+0.00026
DFT_1440,Ti14Zr40V20Nb14Mo12,3.090802,117.39,0.99990,+0.00035
DFT_1441,Ti16V36Nb26W22,2.950741,175.37,0.99998,+0.00026
DFT_1442,Ti16Hf12Nb44W28,3.053354,174.71,0.99997,+0.00032
DFT_1443,Ti16Hf12V16Nb44W12,3.039725,156.85,0.99994,+0.00077
DFT_1444,Ti16Hf16V30Nb22Mo16,2.999618,151.82,0.99994,+0.00073
DFT_1445,Ti16Hf32Ta20Mo12W20,3.083642,169.92,0.99997,+0.00092
DFT_1446,Ti16Hf32V8Nb34Mo10,3.095880,146.95,0.99983,+0.00127
DFT_1447,Ti16Hf38Nb30Ta16,3.144418,145.65,0.99988,+0.00043
DFT_1448,Ti16Zr10V40Nb20Ta14,2.995183,141.11,0.99998,+0.00001
DFT_1449,Ti16Zr12Nb32Mo14W26,3.034761,176.23,0.99999,+0.00032
DFT_1450,Ti16Zr12V10Ta32Mo30,3.027877,166.72,0.99999,+0.00038
DFT_1451,Ti16Zr14V24Ta36Mo10,3.034441,149.62,0.99997,+0.00045
DFT_1452,Ti16Zr22V30Mo14W18,2.990996,155.47,0.99997,+0.00029
DFT_1453,Ti16Zr24V16Nb14Mo30,3.028937,144.25,0.99997,-0.00013
DFT_1454,Ti16Zr26Ta50W8,3.123572,145.20,0.99997,+0.00050
DFT_1455,Ti16Zr34Nb22Mo28,3.093819,132.81,0.99860,-0.00002
DFT_1456,Ti18V40Nb2Ta16W24,2.941884,181.12,0.99999,+0.00045
DFT_1457,Ti18Hf10Ta36Mo14W22,3.061554,165.20,0.99999,+0.02019
DFT_1458,Ti18Hf24Nb44Mo14,3.091401,150.68,0.99984,+0.00108
DFT_1459,Ti18Hf34Ta38Mo10,3.122486,155.54,0.99960,+0.00111
DFT_1460,Ti18Zr12V38Ta32,3.009619,142.44,0.99999,+0.00035
DFT_1461,Ti18Zr26Hf24Nb24W8,3.158967,131.13,0.99990,+0.00023
DFT_1462,Ti18Zr30V10Ta28Mo14,3.093257,133.61,0.99996,+0.00056
DFT_1463,Ti18Zr38V12Ta20W12,3.111787,126.94,0.99997,+0.00054
DFT_1464,Ti20Nb16Ta46Mo18,3.048400,172.45,1.00000,+0.00010
DFT_1465,Ti20Hf6V14Ta12Mo22W26,2.978230,196.11,0.99996,+0.00012
DFT_1466,Ti20Hf8V10Nb34Ta16Mo12,3.044566,156.75,0.99996,+0.00024
DFT_1467,Ti20Hf8V16Nb8Ta36Mo12,3.034569,159.90,1.00000,+0.00025
DFT_1468,Ti20Hf12V14Nb22Mo20W12,3.006575,168.26,0.99998,+0.00043
DFT_1469,Ti20Hf14V16Ta22W28,3.023475,174.37,0.99997,+0.00019
DFT_1470,Ti20Hf40V16Nb12W12,3.089800,146.46,0.99977,+0.00130
DFT_1471,Ti20Zr8Nb14Ta40W18,3.067507,169.02,0.99999,+0.00038
DFT_1472,Ti20Zr10V14Nb18Ta14W24,3.025369,166.31,0.99998,+0.00046
DFT_1473,Ti20Zr10V18Ta20Mo16W16,3.000572,171.37,0.99996,+0.00031
DFT_1474,Ti20Zr14Nb16Ta20W30,3.058143,170.51,0.99998,+0.00038
DFT_1475,Ti20Zr14Hf20Nb26Mo10W10,3.103641,146.21,0.99989,+0.00086
DFT_1476,Ti20Zr18Nb24Ta28Mo10,3.096543,143.60,0.99996,+0.00063
DFT_1477,Ti20Zr20Hf12Ta12Mo12W24,3.078636,159.26,0.99997,+0.00043
DFT_1478,Ti20Zr22V10Nb32Ta16,3.098722,128.70,0.99997,+0.00064
DFT_1479,Ti20Zr22V12Ta24W22,3.059858,153.23,0.99998,+0.00040
DFT_1480,Ti20Zr24Nb48Ta8,3.124925,126.88,0.99995,+0.00069
DFT_1481,Ti20Zr24Hf14V14Ta18W10,3.104830,133.51,0.99996,-0.00082
DFT_1482,Ti20Zr28Hf24Mo28,3.123809,135.29,0.99983,+0.00039
DFT_1483,Ti20Zr36Ta8Mo8W28,3.089893,147.76,0.99994,+0.00023
DFT_1484,Ti22Nb26Ta38W14,3.056157,171.96,1.00000,+0.00029
DFT_1485,Ti22V12Nb50Ta16,3.045252,150.00,0.99994,+0.00072
DFT_1486,Ti22V14Nb32Ta10Mo10W12,3.002604,170.25,0.99997,+0.00035
DFT_1487,Ti22Hf6V28Nb22Mo10W12,2.974667,163.81,0.99998,+0.00046
DFT_1488,Ti22Hf8Ta50Mo6W14,3.079382,162.34,0.99922,+0.01671
DFT_1489,Ti22Hf8Nb38Ta32,3.091807,152.95,0.99989,-0.00010
DFT_1490,Ti22Hf12Ta40W26,3.061509,177.74,1.00000,+0.00039
DFT_1491,Ti22Hf16V16Nb24Ta22,3.067846,144.51,0.99994,+0.00110
DFT_1492,Ti22Hf22V14Nb24Mo18,3.045230,148.75,0.99990,+0.00096
DFT_1493,Ti22Hf26Ta48W4,3.120599,152.57,0.99998,+0.00149
DFT_1494,Ti22Hf26V12Nb30W10,3.075400,147.07,0.99987,+0.00115
DFT_1495,Ti22Hf40V10Mo28,3.070089,151.62,0.99980,+0.00088
DFT_1496,Ti22Hf40V12Mo14W12,3.080545,149.65,0.26189,+0.00903
DFT_1497,Ti22Zr6V20Nb20Ta20Mo12,3.016038,153.72,0.99993,+0.00051
DFT_1498,Ti22Zr8V28Nb18W24,2.980455,164.36,0.99998,+0.00039
DFT_1499,Ti22Zr14Hf16V28Ta20,3.068730,127.56,0.99964,+0.00126
DFT_1500,Ti22Zr14Hf20Nb12Ta24Mo8,3.127385,139.20,0.99996,+0.00145
DFT_1501,Ti22Zr18Hf18Ta30W12,3.126672,127.32,0.99536,-0.00201
DFT_1502,Ti22Zr20Hf32Mo14W12,3.126177,143.42,0.99978,+0.00056
DFT_1503,Ti22Zr28Hf12Ta16W22,3.119670,143.13,0.99990,-0.00028
DFT_1504,Ti22Zr30V10Mo28W10,3.041960,144.22,0.99997,+0.00019
DFT_1505,Ti24Nb44Mo10W22,3.018939,178.36,0.99999,+0.00025
DFT_1506,Ti24Nb48Ta16Mo12,3.051058,159.83,0.99996,+0.00057
DFT_1507,Ti24V30Ta34Mo12,2.979900,162.27,0.99993,+0.00030
DFT_1508,Ti24Hf8V28Ta16Mo18W6,2.976043,164.14,0.99999,+0.00041
DFT_1509,Ti24Zr6V32Mo26W12,2.933464,174.28,0.99999,-0.00006
DFT_1510,Ti24Zr10V16Nb18Ta32,3.059222,141.88,0.99997,+0.00055
DFT_1511,Ti24Zr10Hf6V24Nb36,3.041732,130.67,0.99997,+0.00069
DFT_1512,Ti24Zr12Ta38Mo16W10,3.057640,164.54,0.99998,+0.00040
DFT_1513,Ti24Zr12V10Ta46W8,3.068007,152.74,0.99994,+0.00043
DFT_1514,Ti24Zr12Hf20Nb10Ta12W22,3.098961,153.28,0.99985,+0.00066
DFT_1515,Ti24Zr30V22Mo8W16,3.038041,134.59,0.99994,+0.00026
DFT_1516,Ti24Zr40Hf12Nb8Mo16,3.151418,117.45,0.99993,+0.00022
DFT_1517,Ti26Nb50Ta22W2,3.070023,153.00,0.99994,+0.00074
DFT_1518,Ti26V2Ta44Mo28,3.023707,173.56,1.00000,+0.00041
DFT_1519,Ti26V22Ta24Mo20W8,2.971602,173.90,0.99999,+0.00028
DFT_1520,Ti26V26Nb28Ta20,3.007455,148.66,0.99997,+0.00053
DFT_1521,Ti26Hf12Nb16Ta30W16,3.071800,163.98,0.99998,+0.00070
DFT_1522,Ti26Hf14V26Nb26W8,3.017349,145.09,0.99993,+0.00077
DFT_1523,Ti26Hf18V26Ta10W20,3.010411,157.55,0.99998,+0.00074
DFT_1524,Ti26Hf22V40Nb2Mo10,2.986750,138.68,0.99993,+0.00071
DFT_1525,Ti26Hf24Nb44W6,3.103604,144.15,0.99985,+0.00022
DFT_1526,Ti26Hf30V14Ta18Mo12,3.073898,145.02,0.99990,+0.00125
DFT_1527,Ti26Zr8V4Ta50Mo12,3.064060,156.52,0.99992,+0.00015
DFT_1528,Ti26Zr10V4Ta22Mo28W10,3.019078,169.26,0.99997,+0.00029
DFT_1529,Ti26Zr10V38W26,2.950545,163.10,0.99999,+0.00026
DFT_1530,Ti26Zr12Nb14Mo30W18,3.012967,173.47,0.99999,+0.00023
DFT_1531,Ti26Zr14V38Nb12W10,2.981077,139.26,0.99997,+0.00020
DFT_1532,Ti26Zr16Hf16Ta20Mo22,3.096063,143.67,0.99992,+0.00070
DFT_1533,Ti26Zr26Nb22W26,3.081947,144.92,0.99997,+0.00034
DFT_1534,Ti26Zr28V8Nb38,3.111838,116.24,0.99995,+0.00057
DFT_1535,Ti28Nb28Ta16W28,3.028854,177.57,0.99999,+0.00037
DFT_1536,Ti28V12Nb18Ta42,3.047758,153.40,0.99999,+0.00044
DFT_1537,Ti28V28Ta24W20,2.973427,170.30,0.99999,+0.00038
DFT_1538,Ti28V34Nb30Mo8,2.960565,149.10,0.99998,-0.00002
DFT_1539,Ti28Hf6V38Ta12W16,2.958781,159.73,0.99992,+0.00009
DFT_1540,Ti28Hf12V40Mo20,2.944216,149.25,0.99849,+0.00019
DFT_1541,Ti28Zr6Nb26Mo20W20,3.014030,174.03,0.99999,+0.00027
DFT_1542,Ti28Zr8V24Nb14Mo26,2.971963,154.03,0.99998,+0.00004
DFT_1543,Ti28Zr22Nb26Mo12W12,3.072561,141.18,0.99997,+0.00041
DFT_1544,Ti28Zr24V6Ta42,3.115614,128.23,0.99997,+0.00068
DFT_1545,Ti28Zr24V14Nb16Ta18,3.091055,121.64,0.99996,+0.00064
DFT_1546,Ti28Zr30Ta16Mo26,3.086987,134.23,0.99998,+0.00037
DFT_1547,Ti30V14Nb18Ta18Mo20,2.998482,161.69,0.99999,+0.00034
DFT_1548,Ti30V40Ta14Mo16,2.931195,159.64,0.99998,-0.00001
DFT_1549,Ti30Hf14Nb38Ta10Mo8,3.080391,144.97,0.99988,+0.00100
DFT_1550,Ti30Hf18V24Nb2Ta26,3.048387,143.75,0.99989,+0.00040
DFT_1551,Ti30Zr4Hf16V14Nb16W20,3.039933,150.88,0.99994,+0.00075
DFT_1552,Ti30Zr10Hf24V10Nb14Mo12,3.087391,132.83,0.99986,+0.00090
DFT_1553,Ti30Zr18V12Nb30Mo10,3.055818,128.87,0.99998,+0.00034
DFT_1554,Ti30Zr18Hf16V14Mo22,3.059644,132.22,0.99992,+0.00054
DFT_1555,Ti30Zr20Hf14V6Ta30,3.177794,101.53,0.99989,+0.00358
DFT_1556,Ti30Zr24Hf28V6Ta12,3.163302,120.15,0.99998,-0.00025
DFT_1557,Ti32V6Nb38Mo24,3.005442,159.21,0.99998,-0.00004
DFT_1558,Ti32V30Nb26W12,2.967070,155.45,0.99996,+0.00002
DFT_1559,Ti32Hf12V12Ta14Mo30,3.006289,159.58,0.99998,+0.00048
DFT_1560,Ti32Hf12V18Mo24W14,2.977513,167.05,0.99998,+0.00036
DFT_1561,Ti32Zr14V14Nb4Ta18W18,3.036237,149.18,0.99998,+0.00039
DFT_1562,Ti32Zr24V12Ta2Mo30,3.029122,134.81,0.99910,-0.00011
DFT_1563,Ti32Zr24Hf18W26,3.109024,139.81,0.99987,+0.00044
DFT_1564,Ti34Ta26Mo28W12,3.002861,180.67,0.99997,+0.00034
DFT_1565,Ti34V14Nb14Ta28W10,3.020416,158.33,0.99994,+0.00033
DFT_1566,Ti34V14Nb50Ta2,3.028480,138.82,0.99997,+0.00035
DFT_1567,Ti34Hf10V26Nb16Mo14,2.987911,144.34,0.99997,+0.00005
DFT_1568,Ti34Hf16Nb8Ta42,3.149268,116.43,0.99999,+0.00083
DFT_1569,Ti34Hf22Ta18Mo18W8,3.064129,156.70,0.99993,-0.00007
DFT_1570,Ti34Hf24Nb16Mo26,3.061504,149.13,0.99991,+0.00076
DFT_1571,Ti34Zr8Ta18Mo16W24,3.019794,173.93,0.99998,+0.00032
DFT_1572,Ti34Zr16Ta18Mo18W14,3.046754,155.52,0.99999,+0.00034
DFT_1573,Ti34Zr16Hf14V16W20,3.054510,137.03,0.99992,+0.00060
DFT_1574,Ti34Zr16Hf20Mo12W18,3.085293,145.11,0.99990,+0.00049
DFT_1575,Ti36Nb42Ta2W20,3.032312,161.78,0.99999,+0.00044
DFT_1576,Ti36V12Ta14Mo10W28,2.977957,182.22,0.99991,+0.00048
DFT_1577,Ti36V26Ta10Mo28,2.943139,164.13,0.99999,-0.00005
DFT_1578,Ti36Zr2V12Nb16Ta4W30,2.992887,171.74,0.99996,+0.00028
DFT_1579,Ti36Zr14Ta36Mo14,3.075136,142.62,0.99997,+0.00050
